tx	gene_id	USA500_NRS385_Biofilm_10h_1	USA500_NRS385_Biofilm_10h_2	USA500_NRS385_Biofilm_10h_3	USA500_NRS385_Biofilm_10h_4	USA500_NRS385_Biofilm_24h_1	USA500_NRS385_Biofilm_24h_2	USA500_NRS385_Biofilm_24h_3	USA500_NRS385_Biofilm_24h_4	USA500_NRS385_Biofilm_24h_5	USA500_NRS385_Biofilm_24h_6	USA500_NRS385_Biofilm_24h_7	USA500_NRS385_Biofilm_24h_8	USA500_NRS385_Biofilm_5h_1	USA500_NRS385_Biofilm_5h_2	USA500_NRS385_Biofilm_5h_3	USA500_NRS385_Biofilm_5h_4	USA500_NRS385_Planktonic_10h_1	USA500_NRS385_Planktonic_10h_2	USA500_NRS385_Planktonic_10h_3	USA500_NRS385_Planktonic_10h_4	USA500_NRS385_Planktonic_24h_1	USA500_NRS385_Planktonic_24h_2	USA500_NRS385_Planktonic_24h_3	USA500_NRS385_Planktonic_24h_4	USA500_NRS385_Planktonic_24h_5	USA500_NRS385_Planktonic_24h_6	USA500_NRS385_Planktonic_24h_7	USA500_NRS385_Planktonic_24h_8	USA500_NRS385_Planktonic_5h_1	USA500_NRS385_Planktonic_5h_2	USA500_NRS385_Planktonic_5h_3	USA500_NRS385_Planktonic_5h_4
unassigned_transcript_1156	SAUSA300_RS05845	1154.98	1154.757	1155.627	1153.919	1157.554	1157.255	1156.836	1157.42	1157.443	1157.594	1157.571	1157.138	1155.151	1154.922	1155.766	1155.319	1154.617	1155.356	1153.583	1154.549	1156.224	1155.802	1155.499	1155.725	1155.825	1156.523	1155.757	1155.461	1118.827	1119.454	1118.378	1117.747
unassigned_transcript_1157	SAUSA300_RS05850	1247.98	1247.757	1248.627	1246.919	1250.554	1250.255	1249.836	1250.42	1250.443	1250.594	1250.571	1250.138	1248.151	1247.922	1248.766	1248.319	1247.617	1248.356	1246.583	1247.549	1249.224	1248.802	1248.499	1248.725	1248.825	1249.523	1248.757	1248.461	1211.827	1212.454	1211.378	1210.747
unassigned_transcript_1158	SAUSA300_RS05855	1007.98	1007.757	1008.627	1006.919	1010.554	1010.255	1009.836	1010.42	1010.443	1010.594	1010.571	1010.138	1008.151	1007.922	1008.766	1008.319	1007.617	1008.356	1006.583	1007.549	1009.224	1008.802	1008.499	1008.725	1008.825	1009.523	1008.757	1008.461	971.827	972.454	971.378	970.747
unassigned_transcript_1159	SAUSA300_RS05860	626.98	626.757	627.627	625.919	629.554	629.255	628.836	629.42	629.443	629.594	629.571	629.138	627.151	626.922	627.766	627.319	626.617	627.356	625.583	626.549	628.224	627.802	627.499	627.725	627.825	628.523	627.757	627.461	590.827	591.454	590.378	589.747
unassigned_transcript_1160	SAUSA300_RS05865	503.98	503.757	504.627	502.919	506.554	506.255	505.836	506.42	506.443	506.594	506.571	506.138	504.151	503.922	504.766	504.319	503.617	504.356	502.583	503.549	505.224	504.802	504.499	504.725	504.825	505.523	504.757	504.461	467.827	468.454	467.378	466.747
unassigned_transcript_1161	SAUSA300_RS05870	398.98	398.757	399.627	397.919	401.554	401.255	400.836	401.42	401.443	401.594	401.571	401.138	399.151	398.922	399.766	399.319	398.617	399.356	397.583	398.549	400.224	399.802	399.499	399.725	399.825	400.523	399.757	399.461	362.827	363.454	362.378	361.747
unassigned_transcript_1162	SAUSA300_RS05875	131.281	131.103	131.55	130.737	135.142	134.892	134.739	135.107	135.203	135.355	135.208	135.034	131.487	131.171	131.709	131.381	131.632	131.955	130.941	131.416	133.798	133.602	133.33	133.449	133.603	133.905	133.518	133.359	108.333	108.382	108.192	107.94
unassigned_transcript_1163	SAUSA300_RS05880	614.98	614.757	615.627	613.919	617.554	617.255	616.836	617.42	617.443	617.594	617.571	617.138	615.151	614.922	615.766	615.319	614.617	615.356	613.583	614.549	616.224	615.802	615.499	615.725	615.825	616.523	615.757	615.461	578.827	579.454	578.378	577.747
unassigned_transcript_1164	SAUSA300_RS05885	452.98	452.757	453.627	451.919	455.554	455.255	454.836	455.42	455.443	455.594	455.571	455.138	453.151	452.922	453.766	453.319	452.617	453.356	451.583	452.549	454.224	453.802	453.499	453.725	453.825	454.523	453.757	453.461	416.827	417.454	416.378	415.747
unassigned_transcript_1165	SAUSA300_RS05890	2588.98	2588.757	2589.627	2587.919	2591.554	2591.255	2590.836	2591.42	2591.443	2591.594	2591.571	2591.138	2589.151	2588.922	2589.766	2589.319	2588.617	2589.356	2587.583	2588.549	2590.224	2589.802	2589.499	2589.725	2589.825	2590.523	2589.757	2589.461	2552.827	2553.454	2552.378	2551.747
unassigned_transcript_1166	SAUSA300_RS05895	632.98	632.757	633.627	631.919	635.554	635.255	634.836	635.42	635.443	635.594	635.571	635.138	633.151	632.922	633.766	633.319	632.617	633.356	631.583	632.549	634.224	633.802	633.499	633.725	633.825	634.523	633.757	633.461	596.827	597.454	596.378	595.747
unassigned_transcript_1167	SAUSA300_RS05900	69.217	69.105	69.343	68.89	72.538	72.183	72.189	72.337	72.486	72.618	72.301	72.378	67.845	67.667	68.022	67.832	69.818	70.006	69.509	69.763	70.925	70.756	70.636	70.706	70.837	70.925	70.738	70.787	55.592	55.806	55.732	55.617
unassigned_transcript_1168	SAUSA300_RS05905	326.993	326.765	327.628	325.927	329.576	329.289	328.851	329.449	329.462	329.621	329.596	329.165	327.165	326.94	327.783	327.326	326.631	327.373	325.594	326.555	328.24	327.822	327.54	327.748	327.858	328.553	327.789	327.491	290.94	291.553	290.531	289.921
unassigned_transcript_1169	SAUSA300_RS05910	752.98	752.757	753.627	751.919	755.554	755.255	754.836	755.42	755.443	755.594	755.571	755.138	753.151	752.922	753.766	753.319	752.617	753.356	751.583	752.549	754.224	753.802	753.499	753.725	753.825	754.523	753.757	753.461	716.827	717.454	716.378	715.747
unassigned_transcript_1170	SAUSA300_RS05915	362.98	362.757	363.627	361.919	365.554	365.255	364.836	365.42	365.443	365.594	365.571	365.138	363.151	362.922	363.766	363.319	362.617	363.356	361.583	362.549	364.224	363.802	363.499	363.725	363.825	364.523	363.757	363.461	326.827	327.454	326.378	325.747
unassigned_transcript_1171	SAUSA300_RS05920	1142.98	1142.757	1143.627	1141.919	1145.554	1145.255	1144.836	1145.42	1145.443	1145.594	1145.571	1145.138	1143.151	1142.922	1143.766	1143.319	1142.617	1143.356	1141.583	1142.549	1144.224	1143.802	1143.499	1143.725	1143.825	1144.523	1143.757	1143.461	1106.827	1107.454	1106.378	1105.747
unassigned_transcript_1172	SAUSA300_RS05925	716.98	716.757	717.627	715.919	719.554	719.255	718.836	719.42	719.443	719.594	719.571	719.138	717.151	716.922	717.766	717.319	716.617	717.356	715.583	716.549	718.224	717.802	717.499	717.725	717.825	718.523	717.757	717.461	680.827	681.454	680.378	679.747
unassigned_transcript_1173	SAUSA300_RS05930	1109.98	1109.757	1110.627	1108.919	1112.554	1112.255	1111.836	1112.42	1112.443	1112.594	1112.571	1112.138	1110.151	1109.922	1110.766	1110.319	1109.617	1110.356	1108.583	1109.549	1111.224	1110.802	1110.499	1110.725	1110.825	1111.523	1110.757	1110.461	1073.827	1074.454	1073.378	1072.747
unassigned_transcript_1174	SAUSA300_RS05935	935.98	935.757	936.627	934.919	938.554	938.255	937.836	938.42	938.443	938.594	938.571	938.138	936.151	935.922	936.766	936.319	935.617	936.356	934.583	935.549	937.224	936.802	936.499	936.725	936.825	937.523	936.757	936.461	899.827	900.454	899.378	898.747
unassigned_transcript_1175	SAUSA300_RS05940	3008.98	3008.757	3009.627	3007.919	3011.554	3011.255	3010.836	3011.42	3011.443	3011.594	3011.571	3011.138	3009.151	3008.922	3009.766	3009.319	3008.617	3009.356	3007.583	3008.549	3010.224	3009.802	3009.499	3009.725	3009.825	3010.523	3009.757	3009.461	2972.827	2973.454	2972.378	2971.747
unassigned_transcript_1176	SAUSA300_RS05945	527.98	527.757	528.627	526.919	530.554	530.255	529.836	530.42	530.443	530.594	530.571	530.138	528.151	527.922	528.766	528.319	527.617	528.356	526.583	527.549	529.224	528.802	528.499	528.725	528.825	529.523	528.757	528.461	491.827	492.454	491.378	490.747
unassigned_transcript_1177	SAUSA300_RS05950	446.98	446.757	447.627	445.919	449.554	449.255	448.836	449.42	449.443	449.594	449.571	449.138	447.151	446.922	447.766	447.319	446.617	447.356	445.583	446.549	448.224	447.802	447.499	447.725	447.825	448.523	447.757	447.461	410.827	411.454	410.378	409.747
unassigned_transcript_1178	SAUSA300_RS05955	67.037	66.891	67.15	66.71	70.236	69.911	69.928	70.059	70.21	70.343	70.015	70.102	65.599	65.459	65.771	65.595	67.633	67.789	67.3	67.58	68.647	68.513	68.39	68.447	68.573	68.665	68.511	68.548	53.846	54.034	53.977	53.862
unassigned_transcript_1179	SAUSA300_RS05960	237.426	237.146	237.973	236.38	240.341	240.016	239.742	240.221	240.257	240.445	240.387	240.072	237.862	237.59	238.352	237.963	237.2	237.813	236.252	237.064	239.056	238.75	238.439	238.625	238.738	239.348	238.736	238.434	204.418	204.804	204.186	203.734
unassigned_transcript_1180	SAUSA300_RS05965	1532.98	1532.757	1533.627	1531.919	1535.554	1535.255	1534.836	1535.42	1535.443	1535.594	1535.571	1535.138	1533.151	1532.922	1533.766	1533.319	1532.617	1533.356	1531.583	1532.549	1534.224	1533.802	1533.499	1533.725	1533.825	1534.523	1533.757	1533.461	1496.827	1497.454	1496.378	1495.747
unassigned_transcript_1181	SAUSA300_RS05970	458.98	458.757	459.627	457.919	461.554	461.255	460.836	461.42	461.443	461.594	461.571	461.138	459.151	458.922	459.766	459.319	458.617	459.356	457.583	458.549	460.224	459.802	459.499	459.725	459.825	460.523	459.757	459.461	422.827	423.454	422.378	421.747
unassigned_transcript_1182	SAUSA300_RS05975	71.413	71.335	71.559	71.103	74.831	74.47	74.486	74.6	74.795	74.915	74.592	74.656	70.139	69.912	70.315	70.098	72.027	72.222	71.702	71.947	73.209	73.069	72.888	72.978	73.128	73.212	72.993	73.04	57.414	57.632	57.558	57.42
unassigned_transcript_1183	SAUSA300_RS05980	1034.98	1034.757	1035.627	1033.919	1037.554	1037.255	1036.836	1037.42	1037.443	1037.594	1037.571	1037.138	1035.151	1034.922	1035.766	1035.319	1034.617	1035.356	1033.583	1034.549	1036.224	1035.802	1035.499	1035.725	1035.825	1036.523	1035.757	1035.461	998.827	999.454	998.378	997.747
unassigned_transcript_1184	SAUSA300_RS05985	2243.98	2243.757	2244.627	2242.919	2246.554	2246.255	2245.836	2246.42	2246.443	2246.594	2246.571	2246.138	2244.151	2243.922	2244.766	2244.319	2243.617	2244.356	2242.583	2243.549	2245.224	2244.802	2244.499	2244.725	2244.825	2245.523	2244.757	2244.461	2207.827	2208.454	2207.378	2206.747
unassigned_transcript_1185	SAUSA300_RS05990	788.98	788.757	789.627	787.919	791.554	791.255	790.836	791.42	791.443	791.594	791.571	791.138	789.151	788.922	789.766	789.319	788.617	789.356	787.583	788.549	790.224	789.802	789.499	789.725	789.825	790.523	789.757	789.461	752.827	753.454	752.378	751.747
unassigned_transcript_1186	SAUSA300_RS05995	60.606	60.446	60.745	60.298	63.502	63.245	63.209	63.389	63.516	63.682	63.276	63.445	58.963	58.855	59.138	58.925	61.224	61.325	60.87	61.181	61.964	61.854	61.789	61.757	61.911	62.029	61.85	61.955	48.557	48.745	48.643	48.562
unassigned_transcript_1187	SAUSA300_RS06000	323.996	323.766	324.63	322.928	326.584	326.302	325.863	326.46	326.471	326.631	326.605	326.177	324.172	323.95	324.786	324.332	323.637	324.376	322.599	323.559	325.247	324.845	324.549	324.757	324.87	325.573	324.798	324.499	288.005	288.595	287.592	286.99
unassigned_transcript_1188	SAUSA300_RS06005	770.98	770.757	771.627	769.919	773.554	773.255	772.836	773.42	773.443	773.594	773.571	773.138	771.151	770.922	771.766	771.319	770.617	771.356	769.583	770.549	772.224	771.802	771.499	771.725	771.825	772.523	771.757	771.461	734.827	735.454	734.378	733.747
unassigned_transcript_1189	SAUSA300_RS06010	1142.98	1142.757	1143.627	1141.919	1145.554	1145.255	1144.836	1145.42	1145.443	1145.594	1145.571	1145.138	1143.151	1142.922	1143.766	1143.319	1142.617	1143.356	1141.583	1142.549	1144.224	1143.802	1143.499	1143.725	1143.825	1144.523	1143.757	1143.461	1106.827	1107.454	1106.378	1105.747
unassigned_transcript_1190	SAUSA300_RS06015	929.98	929.757	930.627	928.919	932.554	932.255	931.836	932.42	932.443	932.594	932.571	932.138	930.151	929.922	930.766	930.319	929.617	930.356	928.583	929.549	931.224	930.802	930.499	930.725	930.825	931.523	930.757	930.461	893.827	894.454	893.378	892.747
unassigned_transcript_1191	SAUSA300_RS06020	578.98	578.757	579.627	577.919	581.554	581.255	580.836	581.42	581.443	581.594	581.571	581.138	579.151	578.922	579.766	579.319	578.617	579.356	577.583	578.549	580.224	579.802	579.499	579.725	579.825	580.523	579.757	579.461	542.827	543.454	542.378	541.747
unassigned_transcript_1192	SAUSA300_RS06025	1829.98	1829.757	1830.627	1828.919	1832.554	1832.255	1831.836	1832.42	1832.443	1832.594	1832.571	1832.138	1830.151	1829.922	1830.766	1830.319	1829.617	1830.356	1828.583	1829.549	1831.224	1830.802	1830.499	1830.725	1830.825	1831.523	1830.757	1830.461	1793.827	1794.454	1793.378	1792.747
unassigned_transcript_1193	SAUSA300_RS06030	710.98	710.757	711.627	709.919	713.554	713.255	712.836	713.42	713.443	713.594	713.571	713.138	711.151	710.922	711.766	711.319	710.617	711.356	709.583	710.549	712.224	711.802	711.499	711.725	711.825	712.523	711.757	711.461	674.827	675.454	674.378	673.747
unassigned_transcript_1194	SAUSA300_RS06035	479.98	479.757	480.627	478.919	482.554	482.255	481.836	482.42	482.443	482.594	482.571	482.138	480.151	479.922	480.766	480.319	479.617	480.356	478.583	479.549	481.224	480.802	480.499	480.725	480.825	481.523	480.757	480.461	443.827	444.454	443.378	442.747
unassigned_transcript_1195	SAUSA300_RS06040	476.98	476.757	477.627	475.919	479.554	479.255	478.836	479.42	479.443	479.594	479.571	479.138	477.151	476.922	477.766	477.319	476.617	477.356	475.583	476.549	478.224	477.802	477.499	477.725	477.825	478.523	477.757	477.461	440.827	441.454	440.378	439.747
unassigned_transcript_1196	SAUSA300_RS06045	50.54	50.348	50.579	50.241	52.971	52.787	52.779	52.905	52.992	53.086	52.816	52.979	48.624	48.446	48.734	48.512	50.93	51.108	50.688	50.983	51.416	51.285	51.276	51.272	51.403	51.506	51.307	51.427	40.151	40.322	40.286	40.212
unassigned_transcript_1197	SAUSA300_RS06050	210.859	210.542	211.353	209.928	213.955	213.647	213.412	213.838	213.916	214.103	213.984	213.663	211.4	211.102	211.799	211.405	210.748	211.299	209.861	210.554	212.733	212.447	212.077	212.359	212.388	212.972	212.405	212.117	179.605	179.92	179.392	178.935
unassigned_transcript_1198	SAUSA300_RS06055	1481.98	1481.757	1482.627	1480.919	1484.554	1484.255	1483.836	1484.42	1484.443	1484.594	1484.571	1484.138	1482.151	1481.922	1482.766	1482.319	1481.617	1482.356	1480.583	1481.549	1483.224	1482.802	1482.499	1482.725	1482.825	1483.523	1482.757	1482.461	1445.827	1446.454	1445.378	1444.747
unassigned_transcript_1199	SAUSA300_RS06060	1895.98	1895.757	1896.627	1894.919	1898.554	1898.255	1897.836	1898.42	1898.443	1898.594	1898.571	1898.138	1896.151	1895.922	1896.766	1896.319	1895.617	1896.356	1894.583	1895.549	1897.224	1896.802	1896.499	1896.725	1896.825	1897.523	1896.757	1896.461	1859.827	1860.454	1859.378	1858.747
unassigned_transcript_1200	SAUSA300_RS06065	407.98	407.757	408.627	406.919	410.554	410.255	409.836	410.42	410.443	410.594	410.571	410.138	408.151	407.922	408.766	408.319	407.617	408.356	406.583	407.549	409.224	408.802	408.499	408.725	408.825	409.523	408.757	408.461	371.827	372.454	371.378	370.747
unassigned_transcript_1201	SAUSA300_RS06070	821.98	821.757	822.627	820.919	824.554	824.255	823.836	824.42	824.443	824.594	824.571	824.138	822.151	821.922	822.766	822.319	821.617	822.356	820.583	821.549	823.224	822.802	822.499	822.725	822.825	823.523	822.757	822.461	785.827	786.454	785.378	784.747
unassigned_transcript_1202	SAUSA300_RS06075	761.98	761.757	762.627	760.919	764.554	764.255	763.836	764.42	764.443	764.594	764.571	764.138	762.151	761.922	762.766	762.319	761.617	762.356	760.583	761.549	763.224	762.802	762.499	762.725	762.825	763.523	762.757	762.461	725.827	726.454	725.378	724.747
unassigned_transcript_1203	SAUSA300_RS06080	569.98	569.757	570.627	568.919	572.554	572.255	571.836	572.42	572.443	572.594	572.571	572.138	570.151	569.922	570.766	570.319	569.617	570.356	568.583	569.549	571.224	570.802	570.499	570.725	570.825	571.523	570.757	570.461	533.827	534.454	533.378	532.747
unassigned_transcript_1204	SAUSA300_RS06090	82.864	82.768	83.049	82.509	86.614	86.275	86.324	86.428	86.593	86.722	86.426	86.463	82.022	81.724	82.18	81.918	83.479	83.675	83.095	83.375	84.939	84.77	84.623	84.692	84.864	84.932	84.766	84.768	66.969	67.163	67.129	66.99
unassigned_transcript_1205	SAUSA300_RS06095	566.98	566.757	567.627	565.919	569.554	569.255	568.836	569.42	569.443	569.594	569.571	569.138	567.151	566.922	567.766	567.319	566.617	567.356	565.583	566.549	568.224	567.802	567.499	567.725	567.825	568.523	567.757	567.461	530.827	531.454	530.378	529.747
unassigned_transcript_1206	SAUSA300_RS06100	3401.98	3401.757	3402.627	3400.919	3404.554	3404.255	3403.836	3404.42	3404.443	3404.594	3404.571	3404.138	3402.151	3401.922	3402.766	3402.319	3401.617	3402.356	3400.583	3401.549	3403.224	3402.802	3402.499	3402.725	3402.825	3403.523	3402.757	3402.461	3365.827	3366.454	3365.378	3364.747
unassigned_transcript_1207	SAUSA300_RS06105	1085.98	1085.757	1086.627	1084.919	1088.554	1088.255	1087.836	1088.42	1088.443	1088.594	1088.571	1088.138	1086.151	1085.922	1086.766	1086.319	1085.617	1086.356	1084.583	1085.549	1087.224	1086.802	1086.499	1086.725	1086.825	1087.523	1086.757	1086.461	1049.827	1050.454	1049.378	1048.747
unassigned_transcript_1208	SAUSA300_RS06110	170.289	169.98	170.668	169.453	173.668	173.392	173.224	173.666	173.772	173.874	173.798	173.476	170.76	170.503	171.092	170.698	170.373	170.779	169.588	170.135	172.543	172.293	171.867	172.243	172.318	172.701	172.235	171.992	142.593	142.768	142.445	142.144
unassigned_transcript_1209	SAUSA300_RS06115	1202.98	1202.757	1203.627	1201.919	1205.554	1205.255	1204.836	1205.42	1205.443	1205.594	1205.571	1205.138	1203.151	1202.922	1203.766	1203.319	1202.617	1203.356	1201.583	1202.549	1204.224	1203.802	1203.499	1203.725	1203.825	1204.523	1203.757	1203.461	1166.827	1167.454	1166.378	1165.747
unassigned_transcript_1210	SAUSA300_RS06120	117.954	117.779	118.215	117.49	121.877	121.621	121.563	121.793	121.965	122.102	121.892	121.822	117.951	117.61	118.162	117.833	118.359	118.707	117.804	118.201	120.433	120.242	120.047	120.147	120.258	120.521	120.214	120.073	96.827	96.902	96.754	96.542
unassigned_transcript_1211	SAUSA300_RS06125	338.98	338.757	339.627	337.919	341.554	341.255	340.836	341.42	341.443	341.594	341.571	341.139	339.151	338.922	339.766	339.319	338.617	339.356	337.583	338.549	340.224	339.802	339.499	339.725	339.825	340.523	339.757	339.461	302.827	303.454	302.378	301.747
unassigned_transcript_1212	SAUSA300_RS06130	572.98	572.757	573.627	571.919	575.554	575.255	574.836	575.42	575.443	575.594	575.571	575.138	573.151	572.922	573.766	573.319	572.617	573.356	571.583	572.549	574.224	573.802	573.499	573.725	573.825	574.523	573.757	573.461	536.827	537.454	536.378	535.747
unassigned_transcript_1213	SAUSA300_RS06135	187.528	187.233	187.955	186.647	190.789	190.523	190.266	190.754	190.845	190.94	190.876	190.545	188.073	187.773	188.436	188.007	187.508	187.97	186.695	187.312	189.607	189.37	188.967	189.257	189.334	189.801	189.312	189.02	158.185	158.375	158.044	157.603
unassigned_transcript_1214	SAUSA300_RS06145	2441.98	2441.757	2442.627	2440.919	2444.554	2444.255	2443.836	2444.42	2444.443	2444.594	2444.571	2444.138	2442.151	2441.922	2442.766	2442.319	2441.617	2442.356	2440.583	2441.549	2443.224	2442.802	2442.499	2442.725	2442.825	2443.523	2442.757	2442.461	2405.827	2406.454	2405.378	2404.747
unassigned_transcript_1215	SAUSA300_RS06150	719.98	719.757	720.627	718.919	722.554	722.255	721.836	722.42	722.443	722.594	722.571	722.138	720.151	719.922	720.766	720.319	719.617	720.356	718.583	719.549	721.224	720.802	720.499	720.725	720.825	721.523	720.757	720.461	683.827	684.454	683.378	682.747
unassigned_transcript_1216	SAUSA300_RS06155	602.98	602.757	603.627	601.919	605.554	605.255	604.836	605.42	605.443	605.594	605.571	605.138	603.151	602.922	603.766	603.319	602.617	603.356	601.583	602.549	604.224	603.802	603.499	603.725	603.825	604.523	603.757	603.461	566.827	567.454	566.378	565.747
unassigned_transcript_1217	SAUSA300_RS06160	1001.98	1001.757	1002.627	1000.919	1004.554	1004.255	1003.836	1004.42	1004.443	1004.594	1004.571	1004.138	1002.151	1001.922	1002.766	1002.319	1001.617	1002.356	1000.583	1001.549	1003.224	1002.802	1002.499	1002.725	1002.825	1003.523	1002.757	1002.461	965.827	966.454	965.378	964.747
unassigned_transcript_1218	SAUSA300_RS06165	743.98	743.757	744.627	742.919	746.554	746.255	745.836	746.42	746.443	746.594	746.571	746.138	744.151	743.922	744.766	744.319	743.617	744.356	742.583	743.549	745.224	744.802	744.499	744.725	744.825	745.523	744.757	744.461	707.827	708.454	707.378	706.747
unassigned_transcript_1219	SAUSA300_RS06170	953.98	953.757	954.627	952.919	956.554	956.255	955.836	956.42	956.443	956.594	956.571	956.138	954.151	953.922	954.766	954.319	953.617	954.356	952.583	953.549	955.224	954.802	954.499	954.725	954.825	955.523	954.757	954.461	917.827	918.454	917.378	916.747
unassigned_transcript_1220	SAUSA300_RS06175	1079.98	1079.757	1080.627	1078.919	1082.554	1082.255	1081.836	1082.42	1082.443	1082.594	1082.571	1082.138	1080.151	1079.922	1080.766	1080.319	1079.617	1080.356	1078.583	1079.549	1081.224	1080.802	1080.499	1080.725	1080.825	1081.523	1080.757	1080.461	1043.827	1044.454	1043.378	1042.747
unassigned_transcript_1221	SAUSA300_RS06180	707.98	707.757	708.627	706.919	710.554	710.255	709.836	710.42	710.443	710.594	710.571	710.138	708.151	707.922	708.766	708.319	707.617	708.356	706.583	707.549	709.224	708.802	708.499	708.725	708.825	709.523	708.757	708.461	671.827	672.454	671.378	670.747
unassigned_transcript_1222	SAUSA300_RS06185	1910.98	1910.757	1911.627	1909.919	1913.554	1913.255	1912.836	1913.42	1913.443	1913.594	1913.571	1913.138	1911.151	1910.922	1911.766	1911.319	1910.617	1911.356	1909.583	1910.549	1912.224	1911.802	1911.499	1911.725	1911.825	1912.523	1911.757	1911.461	1874.827	1875.454	1874.378	1873.747
