tx	gene_id	N052611_albuterol_dexamethasone	N052611_albuterol	N052611_dexamethasone	N052611_untreated	N061011_albuterol_dexamethasone	N061011_albuterol	N061011_dexamethasone	N061011_untreated	N080611_albuterol_dexamethasone	N080611_albuterol	N080611_dexamethasone	N080611_untreated	N61311_albuterol_dexamethasone	N61311_albuterol	N61311_dexamethasone	N61311_untreated
XM_001720673.2	LOC100132221	1693.131	1695.735	1693.468	1685.313	1693.115	1681.938	1694.406	1692.816	1692.927	1692.368	1692.185	1683.681	1688.397	1672.871	1690.23	1693.141
XM_496957.5	FAM90A10	2222.131	2224.735	2222.468	2214.313	2222.115	2210.938	2223.406	2221.816	2221.927	2221.368	2221.185	2212.681	2217.397	2201.871	2219.23	2222.141
XM_001720682.2	LOC100133099	1701.131	1703.735	1701.468	1693.313	1701.115	1689.938	1702.406	1700.816	1700.927	1700.368	1700.185	1691.681	1696.397	1680.871	1698.23	1701.141
XM_001715959.1	LOC100133251	736.166	738.768	736.498	728.341	736.163	724.985	737.446	735.853	735.967	735.403	735.212	726.727	731.447	715.944	733.293	736.191
NM_001081552.2	SPAG11A	601.181	603.786	601.512	593.364	601.178	590.015	602.462	600.866	600.995	600.434	600.237	591.759	596.477	581.06	598.333	601.242
NM_001081551.2	DEFB103B	283.026	285.405	283.238	275.528	282.62	272.466	283.981	282.618	282.937	282.222	281.973	273.646	278.93	265.903	280.703	283.402
NM_004942.2	DEFB4	184.701	186.726	184.893	178.404	183.599	175.673	185.2	184.355	185.106	183.974	183.623	176.085	181.647	171.764	183.2	185.564
XM_001720735.2	LOC100132396	3492.131	3494.735	3492.468	3484.313	3492.115	3480.938	3493.406	3491.816	3491.927	3491.368	3491.185	3482.681	3487.397	3471.871	3489.23	3492.141
XR_079500.1	FAM66E	766.165	768.767	766.494	758.339	766.159	754.983	767.441	765.853	765.966	765.402	765.21	756.725	761.437	745.933	763.287	766.185
XM_001720762.2	USP17L8	1438.131	1440.735	1438.468	1430.313	1438.115	1426.938	1439.406	1437.816	1437.927	1437.368	1437.185	1428.681	1433.397	1417.871	1435.23	1438.141
XM_001720764.2	USP17L3	1438.131	1440.735	1438.468	1430.313	1438.115	1426.938	1439.406	1437.816	1437.927	1437.368	1437.185	1428.681	1433.397	1417.871	1435.23	1438.141
XM_002342817.1	LOC100286963	118.516	119.902	118.518	113.936	116.756	111.353	118.444	118.2	119.448	118.027	117.585	111.496	116.494	109.756	117.918	119.677
XM_001720730.2	LOC729456	126.489	127.947	126.501	121.642	124.826	119.043	126.488	126.175	127.36	125.959	125.521	119.227	124.341	117.144	125.769	127.619
XM_001720731.2	LOC729459	4732.131	4734.735	4732.468	4724.313	4732.115	4720.938	4733.406	4731.816	4731.927	4731.368	4731.185	4722.681	4727.397	4711.871	4729.23	4732.141
XM_928853.4	FAM90A12	2219.131	2221.735	2219.468	2211.313	2219.115	2207.938	2220.406	2218.816	2218.927	2218.368	2218.185	2209.681	2214.397	2198.871	2216.23	2219.141
XM_001720728.2	LOC729462	800.163	802.767	800.49	792.335	800.159	788.981	801.439	799.851	799.961	799.398	799.208	790.719	795.43	779.924	797.279	800.183
XM_001720848.1	LRLE1	47.185	47.784	46.865	45.529	45.485	43.807	46.838	46.783	48.615	47.261	47.083	43.866	46.451	44.311	47.708	48.343
NR_024362.1	FLJ10661	1488.131	1490.735	1488.468	1480.313	1488.115	1476.938	1489.406	1487.816	1487.927	1487.368	1487.185	1478.681	1483.397	1467.871	1485.23	1488.141
NR_024363.1	FLJ10661	905.131	907.735	905.468	897.313	905.115	893.938	906.406	904.816	904.927	904.368	904.185	895.681	900.397	884.871	902.23	905.141
NR_024361.1	FLJ10661	1279.131	1281.735	1279.468	1271.313	1279.115	1267.938	1280.406	1278.816	1278.927	1278.368	1278.185	1269.681	1274.397	1258.871	1276.23	1279.141
NM_001080826.1	PRAGMIN	4472.131	4474.735	4472.468	4464.313	4472.115	4460.938	4473.406	4471.816	4471.927	4471.368	4471.185	4462.681	4467.397	4451.871	4469.23	4472.141
NM_194284.2	CLDN23	1797.131	1799.735	1797.468	1789.313	1797.115	1785.938	1798.406	1796.816	1796.927	1796.368	1796.185	1787.681	1792.397	1776.871	1794.23	1797.141
NM_004225.2	MFHAS1	5100.131	5102.735	5100.468	5092.313	5100.115	5088.938	5101.406	5099.816	5099.927	5099.368	5099.185	5090.681	5095.397	5079.871	5097.23	5100.141
XM_002342818.1	LOC645960	526.201	528.798	526.527	518.38	526.187	515.046	527.472	525.888	526.022	525.45	525.253	516.775	521.51	506.246	523.372	526.292
NM_153332.3	ERI1	4460.131	4462.735	4460.468	4452.313	4460.115	4448.938	4461.406	4459.816	4459.927	4459.368	4459.185	4450.681	4455.397	4439.871	4457.23	4460.141
NM_024607.2	PPP1R3B	5407.131	5409.735	5407.468	5399.313	5407.115	5395.938	5408.406	5406.816	5406.927	5406.368	5406.185	5397.681	5402.397	5386.871	5404.23	5407.141
NM_003747.2	TNKS	9444.131	9446.735	9444.468	9436.313	9444.115	9432.938	9445.406	9443.816	9443.927	9443.368	9443.185	9434.681	9439.397	9423.871	9441.23	9444.141
NR_024281.1	LOC157627	2767.131	2769.735	2767.468	2759.313	2767.115	2755.938	2768.406	2766.816	2766.927	2766.368	2766.185	2757.681	2762.397	2746.871	2764.23	2767.141
NM_012331.3	MSRA	1329.131	1331.735	1329.468	1321.313	1329.115	1317.938	1330.406	1328.816	1328.927	1328.368	1328.185	1319.681	1324.397	1308.871	1326.23	1329.141
NM_001135670.1	MSRA	1209.131	1211.735	1209.468	1201.313	1209.115	1197.938	1210.406	1208.816	1208.927	1208.368	1208.185	1199.681	1204.397	1188.871	1206.23	1209.141
NM_001135671.1	MSRA	1478.131	1480.735	1478.468	1470.313	1478.115	1466.938	1479.406	1477.816	1477.927	1477.368	1477.185	1468.681	1473.397	1457.871	1475.23	1478.141
XM_001721174.1	LOC346702	747.166	749.768	747.498	739.339	747.159	735.984	748.443	746.853	746.966	746.402	746.212	737.727	742.445	726.937	744.29	747.19
NM_198464.2	UNQ9391	944.131	946.735	944.468	936.313	944.115	932.938	945.406	943.816	943.927	943.368	943.185	934.681	939.397	923.871	941.23	944.141
NM_178857.5	RP1L1	7823.131	7825.735	7823.468	7815.313	7823.115	7811.938	7824.406	7822.816	7822.927	7822.368	7822.185	7813.681	7818.397	7802.871	7820.23	7823.141
NM_001040032.1	C8orf74	881.131	883.735	881.468	873.313	881.115	869.938	882.406	880.816	880.927	880.368	880.185	871.681	876.397	860.871	878.23	881.141
NM_031439.2	SOX7	3061.131	3063.735	3061.468	3053.313	3061.115	3049.938	3062.406	3060.816	3060.927	3060.368	3060.185	3051.681	3056.397	3040.871	3058.23	3061.141
NM_017884.4	PINX1	892.131	894.735	892.468	884.313	892.115	880.938	893.406	891.816	891.927	891.368	891.185	882.681	887.397	871.871	889.23	892.141
NM_173683.3	XKR6	3606.131	3608.735	3606.468	3598.313	3606.115	3594.938	3607.406	3605.816	3605.927	3605.368	3605.185	3596.681	3601.397	3585.871	3603.23	3606.141
NM_015458.3	MTMR9	7251.131	7253.735	7251.468	7243.313	7251.115	7239.938	7252.406	7250.816	7250.927	7250.368	7250.185	7241.681	7246.397	7230.871	7248.23	7251.141
NM_054028.1	AMAC1L2	1046.131	1048.735	1046.468	1038.313	1046.115	1034.938	1047.406	1045.816	1045.927	1045.368	1045.185	1036.681	1041.397	1025.871	1043.23	1046.141
NR_001578.1	TDH	1202.131	1204.735	1202.468	1194.313	1202.115	1190.938	1203.406	1201.816	1201.927	1201.368	1201.185	1192.681	1197.397	1181.871	1199.23	1202.141
NR_026814.1	C8orf12	1067.131	1069.735	1067.468	1059.313	1067.115	1055.938	1068.406	1066.816	1066.927	1066.368	1066.185	1057.681	1062.397	1046.871	1064.23	1067.141
NM_053279.2	FAM167A	3938.131	3940.735	3938.468	3930.313	3938.115	3926.938	3939.406	3937.816	3937.927	3937.368	3937.185	3928.681	3933.397	3917.871	3935.23	3938.141
NM_001715.2	BLK	2435.131	2437.735	2435.468	2427.313	2435.115	2423.938	2436.406	2434.816	2434.927	2434.368	2434.185	2425.681	2430.397	2414.871	2432.23	2435.141
NM_002052.3	GATA4	3253.131	3255.735	3253.468	3245.313	3253.115	3241.938	3254.406	3252.816	3252.927	3252.368	3252.185	3243.681	3248.397	3232.871	3250.23	3253.141
XR_040403.2	C8orf49	1813.131	1815.735	1813.468	1805.313	1813.115	1801.938	1814.406	1812.816	1812.927	1812.368	1812.185	1803.681	1808.397	1792.871	1810.23	1813.141
NM_145043.2	NEIL2	2591.131	2593.735	2591.468	2583.313	2591.115	2579.938	2592.406	2590.816	2590.927	2590.368	2590.185	2581.681	2586.397	2570.871	2588.23	2591.141
NM_001135748.1	NEIL2	1861.131	1863.735	1861.468	1853.313	1861.115	1849.938	1862.406	1860.816	1860.927	1860.368	1860.185	1851.681	1856.397	1840.871	1858.23	1861.141
NM_001135746.1	NEIL2	2047.131	2049.735	2047.468	2039.313	2047.115	2035.938	2048.406	2046.816	2046.927	2046.368	2046.185	2037.681	2042.397	2026.871	2044.23	2047.141
NM_001135747.1	NEIL2	1907.131	1909.735	1907.468	1899.313	1907.115	1895.938	1908.406	1906.816	1906.927	1906.368	1906.185	1897.681	1902.397	1886.871	1904.23	1907.141
NM_004462.3	FDFT1	1951.131	1953.735	1951.468	1943.313	1951.115	1939.938	1952.406	1950.816	1950.927	1950.368	1950.185	1941.681	1946.397	1930.871	1948.23	1951.141
NM_001908.3	CTSB	3628.131	3630.735	3628.468	3620.313	3628.115	3616.938	3629.406	3627.816	3627.927	3627.368	3627.185	3618.681	3623.397	3607.871	3625.23	3628.141
NM_147783.2	CTSB	3702.131	3704.735	3702.468	3694.313	3702.115	3690.938	3703.406	3701.816	3701.927	3701.368	3701.185	3692.681	3697.397	3681.871	3699.23	3702.141
NM_147781.2	CTSB	3747.131	3749.735	3747.468	3739.313	3747.115	3735.938	3748.406	3746.816	3746.927	3746.368	3746.185	3737.681	3742.397	3726.871	3744.23	3747.141
NM_147782.2	CTSB	3716.131	3718.735	3716.468	3708.313	3716.115	3704.938	3717.406	3715.816	3715.927	3715.368	3715.185	3706.681	3711.397	3695.871	3713.23	3716.141
NM_147780.2	CTSB	3790.131	3792.735	3790.468	3782.313	3790.115	3778.938	3791.406	3789.816	3789.927	3789.368	3789.185	3780.681	3785.397	3769.871	3787.23	3790.141
NM_001033018.2	DEFB137	95.326	96.459	95.225	91.565	93.394	89.077	95.064	95.003	96.505	95.016	94.598	89.253	93.674	88.278	95.07	96.481
NM_001033017.2	DEFB136	92.813	93.939	92.73	89.153	90.874	86.695	92.555	92.522	94.027	92.543	92.124	86.893	91.214	85.961	92.6	93.977
NM_001033019.1	DEFB134	66.539	67.373	66.315	63.943	64.622	61.864	66.212	66.242	67.984	66.506	66.134	62.022	65.418	61.867	66.782	67.683
XM_001721605.1	LOC100128174	75.801	76.753	75.601	72.811	73.861	70.576	75.474	75.517	77.177	75.679	75.274	70.758	74.497	70.308	75.881	76.924
XM_001721606.1	LOC100133267	97.838	98.996	97.748	93.987	95.942	91.487	97.596	97.514	98.992	97.517	97.089	91.641	96.161	90.593	97.549	98.998
NM_001039615.3	ZNF705D	3528.131	3530.735	3528.468	3520.313	3528.115	3516.938	3529.406	3527.816	3527.927	3527.368	3527.185	3518.681	3523.397	3507.871	3525.23	3528.141
XR_079501.1	FAM66D	3727.131	3729.735	3727.468	3719.313	3727.115	3715.938	3728.406	3726.816	3726.927	3726.368	3726.185	3717.681	3722.397	3706.871	3724.23	3727.141
NR_003275.1	LOC392196	1283.131	1285.735	1283.468	1275.313	1283.115	1271.938	1284.406	1282.816	1282.927	1282.368	1282.185	1273.681	1278.397	1262.871	1280.23	1283.141
XM_373243.5	USP17L7	1438.131	1440.735	1438.468	1430.313	1438.115	1426.938	1439.406	1437.816	1437.927	1437.368	1437.185	1428.681	1433.397	1417.871	1435.23	1438.141
NM_201402.2	DUB3	1438.131	1440.735	1438.468	1430.313	1438.115	1426.938	1439.406	1437.816	1437.927	1437.368	1437.185	1428.681	1433.397	1417.871	1435.23	1438.141
XM_002342820.1	LOC100287352	624.173	626.783	624.509	616.357	624.176	613.007	625.462	623.864	623.988	623.433	623.234	614.752	619.474	604.023	621.321	624.233
NR_003494.1	FAM86B1	2017.131	2019.735	2017.468	2009.313	2017.115	2005.938	2018.406	2016.816	2016.927	2016.368	2016.185	2007.681	2012.397	1996.871	2014.23	2017.141
NM_001083537.1	FAM86B1	2283.131	2285.735	2283.468	2275.313	2283.115	2271.938	2284.406	2282.816	2282.927	2282.368	2282.185	2273.681	2278.397	2262.871	2280.23	2283.141
XM_002342821.1	LOC100287665	355.485	357.994	355.75	347.726	355.317	344.542	356.62	355.117	355.334	354.7	354.481	346.001	351.021	336.812	352.846	355.676
XM_002342839.1	LOC100287066	75.801	76.753	75.601	72.811	73.861	70.576	75.474	75.517	77.177	75.679	75.274	70.758	74.497	70.308	75.881	76.924
NM_001037804.1	DEFB130	97.838	98.996	97.748	93.987	95.942	91.487	97.596	97.514	98.992	97.517	97.089	91.641	96.161	90.593	97.549	98.998
NR_026789.1	FAM66A	620.174	622.783	620.509	612.358	620.176	609.009	621.462	619.864	619.989	619.433	619.236	610.753	615.475	600.025	617.324	620.234
NR_024044.2	DEFB109P1	57.636	58.362	57.416	55.523	55.832	53.568	57.316	57.318	59.127	57.673	57.397	53.676	56.747	53.818	58.072	58.821
XM_002342825.1	LOC100288947	991.131	993.735	991.468	983.313	991.115	979.938	992.406	990.816	990.927	990.368	990.185	981.681	986.397	970.871	988.23	991.141
XM_002342833.1	LOC100289516	134.564	136.105	134.613	129.445	132.995	126.848	134.644	134.235	135.352	133.999	133.578	127.024	132.276	124.674	133.736	135.644
NM_001137610.1	FAM86B2	1113.131	1115.735	1113.468	1105.313	1113.115	1101.938	1114.406	1112.816	1112.927	1112.368	1112.185	1103.681	1108.397	1092.871	1110.23	1113.141
XM_002342834.1	LOC646344	355.485	357.994	355.75	347.726	355.317	344.542	356.62	355.117	355.334	354.7	354.481	346.001	351.021	336.812	352.846	355.676
XM_001721771.1	LOC100127885	47.185	47.784	46.865	45.529	45.485	43.807	46.838	46.783	48.615	47.261	47.083	43.866	46.451	44.311	47.708	48.343
XR_042311.2	LOC729732	1711.131	1713.735	1711.468	1703.313	1711.115	1699.938	1712.406	1710.816	1710.927	1710.368	1710.185	1701.681	1706.397	1690.871	1708.23	1711.141
NM_152271.3	LONRF1	3429.131	3431.735	3429.468	3421.313	3429.115	3417.938	3430.406	3428.816	3428.927	3428.368	3428.185	3419.681	3424.397	3408.871	3426.23	3429.141
NR_015383.1	LOC340357	617.174	619.783	617.509	609.358	617.176	606.011	618.462	616.864	616.989	616.433	616.236	607.755	612.476	597.029	614.325	617.234
NM_020844.2	C8orf79	9435.131	9437.735	9435.468	9427.313	9435.115	9423.938	9436.406	9434.816	9434.927	9434.368	9434.185	9425.681	9430.397	9414.871	9432.23	9435.141
NM_001099677.1	C8orf79	9145.131	9147.735	9145.468	9137.313	9145.115	9133.938	9146.406	9144.816	9144.927	9144.368	9144.185	9135.681	9140.397	9124.871	9142.23	9145.141
NM_006094.3	DLC1	5889.131	5891.735	5889.468	5881.313	5889.115	5877.938	5890.406	5888.816	5888.927	5888.368	5888.185	5879.681	5884.397	5868.871	5886.23	5889.141
NM_182643.1	DLC1	7290.131	7292.735	7290.468	7282.313	7290.115	7278.938	7291.406	7289.816	7289.927	7289.368	7289.185	7280.681	7285.397	7269.871	7287.23	7290.141
NM_024767.2	DLC1	1820.131	1822.735	1820.468	1812.313	1820.115	1808.938	1821.406	1819.816	1819.927	1819.368	1819.185	1810.681	1815.397	1799.871	1817.23	1820.141
NM_001007090.2	C8orf48	1291.131	1293.735	1291.468	1283.313	1291.115	1279.938	1292.406	1290.816	1290.927	1290.368	1290.185	1281.681	1286.397	1270.871	1288.23	1291.141
NM_139167.2	SGCZ	2023.131	2025.735	2023.468	2015.313	2023.115	2011.938	2024.406	2022.816	2022.927	2022.368	2022.185	2013.681	2018.397	2002.871	2020.23	2023.141
XR_038724.2	LOC100131565	1148.131	1150.735	1148.468	1140.313	1148.115	1136.938	1149.406	1147.816	1147.927	1147.368	1147.185	1138.681	1143.397	1127.871	1145.23	1148.141
NM_006765.2	TUSC3	1432.131	1434.735	1432.468	1424.313	1432.115	1420.938	1433.406	1431.816	1431.927	1431.368	1431.185	1422.681	1427.397	1411.871	1429.23	1432.141
NM_178234.1	TUSC3	1367.131	1369.735	1367.468	1359.313	1367.115	1355.938	1368.406	1366.816	1366.927	1366.368	1366.185	1357.681	1362.397	1346.871	1364.23	1367.141
NM_138716.2	MSR1	3417.131	3419.735	3417.468	3409.313	3417.115	3405.938	3418.406	3416.816	3416.927	3416.368	3416.185	3407.681	3412.397	3396.871	3414.23	3417.141
NM_138715.2	MSR1	3606.131	3608.735	3606.468	3598.313	3606.115	3594.938	3607.406	3605.816	3605.927	3605.368	3605.185	3596.681	3601.397	3585.871	3603.23	3606.141
NM_002445.3	MSR1	2805.131	2807.735	2805.468	2797.313	2805.115	2793.938	2806.406	2804.816	2804.927	2804.368	2804.185	2795.681	2800.397	2784.871	2802.23	2805.141
NM_019851.1	FGF20	861.131	863.735	861.468	853.313	861.115	849.938	862.406	860.816	860.927	860.368	860.185	851.681	856.397	840.871	858.23	861.141
NM_181723.1	EFHA2	3826.131	3828.735	3826.468	3818.313	3826.115	3814.938	3827.406	3825.816	3825.927	3825.368	3825.185	3816.681	3821.397	3805.871	3823.23	3826.141
NM_016353.4	ZDHHC2	3857.131	3859.735	3857.468	3849.313	3857.115	3845.938	3858.406	3856.816	3856.927	3856.368	3856.185	3847.681	3852.397	3836.871	3854.23	3857.141
NM_013354.5	CNOT7	2491.131	2493.735	2491.468	2483.313	2491.115	2479.938	2492.406	2490.816	2490.927	2490.368	2490.185	2481.681	2486.397	2470.871	2488.23	2491.141
NM_054026.2	CNOT7	1787.131	1789.735	1787.468	1779.313	1787.115	1775.938	1788.406	1786.816	1786.927	1786.368	1786.185	1777.681	1782.397	1766.871	1784.23	1787.141
XM_002342835.1	LOC100289616	545.194	547.792	545.521	537.375	545.182	534.03	546.471	544.879	545.01	544.444	544.248	535.767	540.497	525.182	542.354	545.277
NM_152415.2	VPS37A	4430.131	4432.735	4430.468	4422.313	4430.115	4418.938	4431.406	4429.816	4429.927	4429.368	4429.185	4420.681	4425.397	4409.871	4427.23	4430.141
NM_001145152.1	VPS37A	4355.131	4357.735	4355.468	4347.313	4355.115	4343.938	4356.406	4354.816	4354.927	4354.368	4354.185	4345.681	4350.397	4334.871	4352.23	4355.141
XM_002342836.1	LOC100289654	368.438	370.959	368.703	360.652	368.296	357.461	369.599	368.072	368.28	367.651	367.435	358.951	363.929	349.555	365.765	368.623
NM_004686.3	MTMR7	3695.131	3697.735	3695.468	3687.313	3695.115	3683.938	3696.406	3694.816	3694.927	3694.368	3694.185	3685.681	3690.397	3674.871	3692.23	3695.141
NM_003046.4	SLC7A2	7409.131	7411.735	7409.468	7401.313	7409.115	7397.938	7410.406	7408.816	7408.927	7408.368	7408.185	7399.681	7404.397	7388.871	7406.23	7409.141
NM_001008539.2	SLC7A2	7266.131	7268.735	7266.468	7258.313	7266.115	7254.938	7267.406	7265.816	7265.927	7265.368	7265.185	7256.681	7261.397	7245.871	7263.23	7266.141
NM_006207.1	PDGFRL	1347.131	1349.735	1347.468	1339.313	1347.115	1335.938	1348.406	1346.816	1346.927	1346.368	1346.185	1337.681	1342.397	1326.871	1344.23	1347.141
NM_020749.4	MTUS1	3648.131	3650.735	3648.468	3640.313	3648.115	3636.938	3649.406	3647.816	3647.927	3647.368	3647.185	3638.681	3643.397	3627.871	3645.23	3648.141
NM_001001931.2	MTUS1	3851.131	3853.735	3851.468	3843.313	3851.115	3839.938	3852.406	3850.816	3850.927	3850.368	3850.185	3841.681	3846.397	3830.871	3848.23	3851.141
NM_001001925.2	MTUS1	6102.131	6104.735	6102.468	6094.313	6102.115	6090.938	6103.406	6101.816	6101.927	6101.368	6101.185	6092.681	6097.397	6081.871	6099.23	6102.141
NM_001001924.2	MTUS1	6264.131	6266.735	6264.468	6256.313	6264.115	6252.938	6265.406	6263.816	6263.927	6263.368	6263.185	6254.681	6259.397	6243.871	6261.23	6264.141
NM_147203.2	FGL1	1182.131	1184.735	1182.468	1174.313	1182.115	1170.938	1183.406	1181.816	1181.927	1181.368	1181.185	1172.681	1177.397	1161.871	1179.23	1182.141
NM_201553.1	FGL1	1309.131	1311.735	1309.468	1301.313	1309.115	1297.938	1310.406	1308.816	1308.927	1308.368	1308.185	1299.681	1304.397	1288.871	1306.23	1309.141
NM_004467.3	FGL1	1094.131	1096.735	1094.468	1086.313	1094.115	1082.938	1095.406	1093.816	1093.927	1093.368	1093.185	1084.681	1089.397	1073.871	1091.23	1094.141
NM_201552.1	FGL1	1221.131	1223.735	1221.468	1213.313	1221.115	1209.938	1222.406	1220.816	1220.927	1220.368	1220.185	1211.681	1216.397	1200.871	1218.23	1221.141
NM_006197.3	PCM1	8628.131	8630.735	8628.468	8620.313	8628.115	8616.938	8629.406	8627.816	8627.927	8627.368	8627.185	8618.681	8623.397	8607.871	8625.23	8628.141
NM_177924.3	ASAH1	2463.131	2465.735	2463.468	2455.313	2463.115	2451.938	2464.406	2462.816	2462.927	2462.368	2462.185	2453.681	2458.397	2442.871	2460.23	2463.141
NM_004315.4	ASAH1	2396.131	2398.735	2396.468	2388.313	2396.115	2384.938	2397.406	2395.816	2395.927	2395.368	2395.185	2386.681	2391.397	2375.871	2393.23	2396.141
NM_001127505.1	ASAH1	2330.131	2332.735	2330.468	2322.313	2330.115	2318.938	2331.406	2329.816	2329.927	2329.368	2329.185	2320.681	2325.397	2309.871	2327.23	2330.141
XM_002342837.1	LOC100286907	814.163	816.767	814.488	806.334	814.159	802.981	815.436	813.851	813.959	813.396	813.208	804.718	809.43	793.921	811.275	814.18
NM_000662.4	NAT1	1269.131	1271.735	1269.468	1261.313	1269.115	1257.938	1270.406	1268.816	1268.927	1268.368	1268.185	1259.681	1264.397	1248.871	1266.23	1269.141
NM_000015.2	NAT2	1162.131	1164.735	1162.468	1154.313	1162.115	1150.938	1163.406	1161.816	1161.927	1161.368	1161.185	1152.681	1157.397	1141.871	1159.23	1162.141
NM_206909.2	PSD3	9936.131	9938.735	9936.468	9928.313	9936.115	9924.938	9937.406	9935.816	9935.927	9935.368	9935.185	9926.681	9931.397	9915.871	9933.23	9936.141
NM_015310.3	PSD3	11532.131	11534.735	11532.468	11524.313	11532.115	11520.938	11533.406	11531.816	11531.927	11531.368	11531.185	11522.681	11527.397	11511.871	11529.23	11532.141
XR_078387.1	NSAP11	150.982	152.708	151.121	145.415	149.54	142.778	151.192	150.629	151.615	150.33	149.948	142.995	148.45	140.063	149.94	152.013
XM_001716686.1	LOC100128993	332.611	335.083	332.849	324.89	332.368	321.727	333.681	332.225	332.467	331.798	331.591	323.135	328.232	314.306	330.027	332.828
NM_022071.2	SH2D4A	2705.131	2707.735	2705.468	2697.313	2705.115	2693.938	2706.406	2704.816	2704.927	2704.368	2704.185	2695.681	2700.397	2684.871	2702.23	2705.141
NM_001130518.1	CSGALNACT1	4127.131	4129.735	4127.468	4119.313	4127.115	4115.938	4128.406	4126.816	4126.927	4126.368	4126.185	4117.681	4122.397	4106.871	4124.23	4127.141
NM_018371.4	CSGALNACT1	3717.131	3719.735	3717.468	3709.313	3717.115	3705.938	3718.406	3716.816	3716.927	3716.368	3716.185	3707.681	3712.397	3696.871	3714.23	3717.141
